time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1686129124524785700,0.53178564453125,-0.08849500119686127,-0.06320600211620331,0.5644360184669495,0.8182809948921204,-0.0099790059030056,-1.2080374956130981,0.20857030153274536
1686129124534628900,0.54162890625,-0.08848399668931961,-0.06321799755096436,0.5644400119781494,0.8182790279388428,-0.010066981427371502,-1.2080515623092651,0.20848394930362701
1686129124544472000,0.55147216796875,-0.08848199993371964,-0.06322000175714493,0.5644469857215881,0.8182740211486816,-0.010077772662043571,-1.2080682516098022,0.2084725946187973
1686129124554315000,0.56131494140625,-0.08849599957466125,-0.06321199983358383,0.5644450187683105,0.8182740211486816,-0.009997131302952766,-1.2080601453781128,0.20856168866157532
1686129124564158200,0.571158203125,-0.0885000005364418,-0.06321299821138382,0.5644440054893494,0.818274974822998,-0.00998980924487114,-1.2080602645874023,0.20857691764831543
1686129124574001400,0.58100146484375,-0.08851400017738342,-0.06320499628782272,0.5644230246543884,0.8182880282402039,-0.00992209929972887,-1.2080060243606567,0.20865392684936523
1686129124583844400,0.59084423828125,-0.08850599825382233,-0.06319700181484222,0.564399003982544,0.818306028842926,-0.009927495382726192,-1.207945704460144,0.20862655341625214
1686129124593687600,0.6006875,-0.0884919986128807,-0.06320899724960327,0.5643749833106995,0.818323016166687,-0.010043906979262829,-1.2078900337219238,0.2085081934928894
1686129124603530800,0.61053076171875,-0.08847600221633911,-0.06321399658918381,0.5643560290336609,0.8183379769325256,-0.010131392627954483,-1.207846999168396,0.20840615034103394
1686129124613374000,0.6203740234375,-0.0884770005941391,-0.06321100145578384,0.5643619894981384,0.8183339834213257,-0.010110391303896904,-1.2078608274459839,0.20842400193214417
1686129124623217000,0.630216796875,-0.08846999704837799,-0.06321799755096436,0.5643759965896606,0.8183240294456482,-0.010155354626476765,-1.2078945636749268,0.2083779275417328
1686129124633060000,0.64006005859375,-0.08849599957466125,-0.06321600079536438,0.564378023147583,0.8183209896087646,-0.010061466135084629,-1.2079025506973267,0.2085072249174118
1686129124642903300,0.6499033203125,-0.08851099759340286,-0.06321199983358383,0.5643730163574219,0.818323016166687,-0.009998220019042492,-1.2078893184661865,0.20858660340309143
1686129124652746500,0.65974658203125,-0.08851800113916397,-0.06320600211620331,0.564382016658783,0.8183159828186035,-0.009941830299794674,-1.2079079151153564,0.20864355564117432
1686129124662589700,0.669589599609375,-0.08852799981832504,-0.06320600211620331,0.5643979907035828,0.8183040022850037,-0.00989882368594408,-1.2079468965530396,0.20870037376880646
1686129124672432600,0.6794326171875,-0.08852999657392502,-0.06320899724960327,0.5644009709358215,0.8183010220527649,-0.009903923608362675,-1.2079534530639648,0.20870190858840942
1686129124682275800,0.68927587890625,-0.0885230004787445,-0.06321100145578384,0.5643919706344604,0.8183079957962036,-0.009941844269633293,-1.207932710647583,0.208657369017601
1686129124692118800,0.699118896484375,-0.08850999921560287,-0.06321699917316437,0.5644009709358215,0.8183029890060425,-0.010005176067352295,-1.2079565525054932,0.20858362317085266
1686129124701962000,0.7089619140625,-0.08850499987602234,-0.06321100145578384,0.5643900036811829,0.8183109760284424,-0.010000992566347122,-1.207926630973816,0.20857198536396027
1686129124711805200,0.71880517578125,-0.0885080024600029,-0.06321699917316437,0.564399003982544,0.8183040022850037,-0.010012732818722725,-1.2079499959945679,0.20857277512550354
1686129124721648400,0.7286484375,-0.08850999921560287,-0.06321900337934494,0.5643960237503052,0.818306028842926,-0.010017679072916508,-1.207944393157959,0.2085740566253662
1686129124731491300,0.7384912109375,-0.08850999921560287,-0.06322599947452545,0.5644029974937439,0.8183000087738037,-0.01004481129348278,-1.207960844039917,0.20855613052845
1686129124741334500,0.74833447265625,-0.08850699663162231,-0.06323499977588654,0.5644019842147827,0.8183010220527649,-0.010096722282469273,-1.2079628705978394,0.20851345360279083
1686129124751177700,0.758177734375,-0.08850300312042236,-0.063230000436306,0.5643829703330994,0.8183150291442871,-0.010099578648805618,-1.2079159021377563,0.20849864184856415
1686129124761021000,0.76802099609375,-0.08851099759340286,-0.06321000307798386,0.5643879771232605,0.8183119893074036,-0.009978566318750381,-1.2079222202301025,0.20860189199447632
1686129124770863900,0.77786376953125,-0.08851999789476395,-0.0632070004940033,0.5643979907035828,0.8183050155639648,-0.009929223917424679,-1.2079479694366455,0.20865999162197113
1686129124780707000,0.78770703125,-0.08853299915790558,-0.06321000307798386,0.5644069910049438,0.8182970285415649,-0.009894968941807747,-1.2079699039459229,0.20871682465076447
1686129124790550300,0.79755029296875,-0.08854199945926666,-0.06320899724960327,0.564408004283905,0.8182960152626038,-0.009860913269221783,-1.2079741954803467,0.20876289904117584
1686129124800393500,0.8073935546875,-0.08854100108146667,-0.06321699917316437,0.5644009709358215,0.8183000087738037,-0.00990553293377161,-1.2079582214355469,0.20872846245765686
1686129124810236400,0.817236328125,-0.0885389968752861,-0.06322800368070602,0.5644019842147827,0.8182979822158813,-0.009961551986634731,-1.2079612016677856,0.2086847424507141
1686129124820079600,0.82707958984375,-0.08852700144052505,-0.06324099749326706,0.564411997795105,0.8182910084724426,-0.010052861645817757,-1.2079874277114868,0.20859397947788239
1686129124829922800,0.8369228515625,-0.08851400017738342,-0.06325600296258926,0.5644180178642273,0.8182880282402039,-0.010159854777157307,-1.2080085277557373,0.20849034190177917
1686129124839765800,0.846765869140625,-0.0885080024600029,-0.06325600296258926,0.5644140243530273,0.8182910084724426,-0.010181702673435211,-1.207997441291809,0.20845964550971985
1686129124849609000,0.85660888671875,-0.0885080024600029,-0.06325799971818924,0.5644189715385437,0.8182880282402039,-0.010187726467847824,-1.2080117464065552,0.20845670998096466
1686129124859452200,0.8664521484375,-0.08852999657392502,-0.06324800103902817,0.5644180178642273,0.8182860016822815,-0.010071287862956524,-1.2080036401748657,0.20858974754810333
1686129124869295400,0.87629541015625,-0.08855599910020828,-0.06324200332164764,0.5644279718399048,0.8182770013809204,-0.009953325614333153,-1.2080272436141968,0.2087363451719284
1686129124879138300,0.88613818359375,-0.08858300000429153,-0.06323199719190598,0.5644369721412659,0.8182690143585205,-0.00981445424258709,-1.2080479860305786,0.20889972150325775
1686129124888981500,0.8959814453125,-0.08858300000429153,-0.06323699653148651,0.5644389986991882,0.8182669878005981,-0.00983594823628664,-1.208053469657898,0.20888514816761017
1686129124898824700,0.90582470703125,-0.08856800198554993,-0.06323599815368652,0.564428985118866,0.8182759881019592,-0.0098866056650877,-1.208030104637146,0.2088121622800827
1686129124908668000,0.91566796875,-0.08855299651622772,-0.06324499845504761,0.5644130110740662,0.8182880282402039,-0.009987185709178448,-1.207993745803833,0.20870374143123627
1686129124918511000,0.925510986328125,-0.08852899819612503,-0.06325700134038925,0.5644189715385437,0.8182849884033203,-0.010115249082446098,-1.208008885383606,0.20855742692947388
1686129124928354000,0.93535400390625,-0.08851400017738342,-0.06327100098133087,0.5644329786300659,0.8182759881019592,-0.010218333452939987,-1.2080466747283936,0.2084522843360901
1686129124938197200,0.945197265625,-0.0885080024600029,-0.06326799839735031,0.5644360184669495,0.818274974822998,-0.010221867822110653,-1.2080539464950562,0.20843574404716492
1686129124948040200,0.955040283203125,-0.08852799981832504,-0.06325899809598923,0.5644509792327881,0.8182629942893982,-0.010105901397764683,-1.2080873250961304,0.2085667848587036
1686129124957883400,0.96488330078125,-0.08854600042104721,-0.06325200200080872,0.5644500255584717,0.8182629942893982,-0.010016737505793571,-1.2080857753753662,0.20867259800434113
1686129124967726600,0.9747265625,-0.08856300264596939,-0.06323599815368652,0.564454972743988,0.8182590007781982,-0.009885132312774658,-1.2080941200256348,0.20880548655986786
1686129124977569800,0.98456982421875,-0.08857399970293045,-0.06323099881410599,0.5644580125808716,0.8182560205459595,-0.009824643842875957,-1.2081000804901123,0.2088744342327118
1686129124987413000,0.9944130859375,-0.08856700360774994,-0.06324099749326706,0.5644659996032715,0.8182500004768372,-0.00988747924566269,-1.2081202268600464,0.20881511270999908
1686129124997256000,1.004255859375,-0.0885619968175888,-0.06325600296258926,0.5644609928131104,0.8182529807090759,-0.009975969791412354,-1.208112359046936,0.20874135196208954
1686129125007099100,1.01409912109375,-0.08855099976062775,-0.06325899809598923,0.5644609928131104,0.8182539939880371,-0.010025172494351864,-1.2081130743026733,0.2086806297302246
1686129125016942300,1.0239423828125,-0.08855000138282776,-0.06326200067996979,0.5644639730453491,0.8182520270347595,-0.010040209628641605,-1.2081217765808105,0.208668515086174
1686129125026785500,1.03378564453125,-0.08855699747800827,-0.06325999647378922,0.5644670128822327,0.818248987197876,-0.010006285272538662,-1.2081276178359985,0.2087092101573944
1686129125036628500,1.04362841796875,-0.08857200294733047,-0.06325499713420868,0.5644680261611938,0.8182470202445984,-0.00993428286164999,-1.208128809928894,0.20879560708999634
1686129125046471700,1.0534716796875,-0.08858100324869156,-0.06324300169944763,0.5644620060920715,0.8182510137557983,-0.009854292497038841,-1.2081108093261719,0.20887154340744019
1686129125056315000,1.06331494140625,-0.08859100192785263,-0.06325100362300873,0.5644639730453491,0.8182479739189148,-0.009857497178018093,-1.208117961883545,0.2088942676782608
1686129125066158000,1.073157958984375,-0.08857899904251099,-0.06325999647378922,0.5644559860229492,0.8182539939880371,-0.009942859411239624,-1.20810067653656,0.20880478620529175
1686129125076001300,1.083001220703125,-0.08857200294733047,-0.06327000260353088,0.5644580125808716,0.8182520270347595,-0.010009752586483955,-1.2081060409545898,0.20874163508415222
1686129125085844500,1.092844482421875,-0.08856599777936935,-0.06327799707651138,0.5644519925117493,0.8182569742202759,-0.010070174932479858,-1.2080957889556885,0.2086850255727768
1686129125095687700,1.102687744140625,-0.08856400102376938,-0.06327799707651138,0.5644429922103882,0.8182629942893982,-0.01008259505033493,-1.2080727815628052,0.20866979658603668
1686129125105530600,1.112530517578125,-0.08857499808073044,-0.06326200067996979,0.5644490122795105,0.8182600140571594,-0.009970023296773434,-1.2080869674682617,0.2087758481502533
1686129125115373800,1.122373779296875,-0.08858200162649155,-0.06325200200080872,0.564437985420227,0.8182669878005981,-0.009908868931233883,-1.2080559730529785,0.2088327407836914
1686129125125217000,1.132217041015625,-0.08858100324869156,-0.06325999647378922,0.5644410252571106,0.8182640075683594,-0.00994657538831234,-1.2080641984939575,0.2088046371936798
1686129125135060000,1.14206005859375,-0.08858200162649155,-0.06326299905776978,0.5644230246543884,0.8182759881019592,-0.00996939092874527,-1.2080210447311401,0.20878839492797852
1686129125144903200,1.151903076171875,-0.08857099711894989,-0.06326299905776978,0.5644159913063049,0.8182830214500427,-0.010009944438934326,-1.2080068588256836,0.20873306691646576
1686129125154746400,1.161746337890625,-0.08856700360774994,-0.06327000260353088,0.5644099712371826,0.8182860016822815,-0.01005869172513485,-1.2079907655715942,0.20868806540966034
1686129125164589600,1.171589599609375,-0.0885619968175888,-0.06327400356531143,0.5644000172615051,0.8182929754257202,-0.010099919512867928,-1.2079672813415527,0.2086457461118698
1686129125174432800,1.181432861328125,-0.08856700360774994,-0.06327600032091141,0.5644149780273438,0.8182830214500427,-0.010083155706524849,-1.2080073356628418,0.20867282152175903
1686129125184276000,1.19127587890625,-0.08859000355005264,-0.06326500326395035,0.5644220113754272,0.8182759881019592,-0.009953636676073074,-1.2080202102661133,0.20881891250610352
1686129125194119200,1.201119140625,-0.0886090025305748,-0.06324700266122818,0.5644279718399048,0.8182709813117981,-0.00980566255748272,-1.2080295085906982,0.208967924118042
1686129125203962000,1.210962158203125,-0.0886240005493164,-0.0632380023598671,0.5644149780273438,0.8182790279388428,-0.009724952280521393,-1.207996129989624,0.20905801653862
1686129125213805300,1.220805419921875,-0.08862199634313583,-0.06323099881410599,0.5644199848175049,0.8182770013809204,-0.009696075692772865,-1.2080085277557373,0.2090742588043213
1686129125223648500,1.2306484375,-0.08863300085067749,-0.06321699917316437,0.5644099712371826,0.8182839751243591,-0.009603288024663925,-1.2079813480377197,0.2091633528470993
1686129125233491700,1.24049169921875,-0.0886320024728775,-0.06322400271892548,0.5644239783287048,0.8182740211486816,-0.009629134088754654,-1.2080174684524536,0.20914562046527863
1686129125243334700,1.250334716796875,-0.08862899988889694,-0.06323599815368652,0.5644189715385437,0.8182759881019592,-0.009696969762444496,-1.2080055475234985,0.2090902328491211
1686129125253177900,1.260177734375,-0.08862999826669693,-0.06324300169944763,0.5644199848175049,0.818274974822998,-0.009725319221615791,-1.2080109119415283,0.20907369256019592
1686129125263021000,1.27002099609375,-0.08863099664449692,-0.06323999911546707,0.5643979907035828,0.8182899951934814,-0.009723265655338764,-1.2079559564590454,0.20907370746135712
1686129125272864300,1.2798642578125,-0.0886320024728775,-0.06322800368070602,0.564408004283905,0.8182839751243591,-0.009658158756792545,-1.207977533340454,0.20912252366542816
1686129125282707500,1.28970751953125,-0.08862800151109695,-0.0632219985127449,0.5644029974937439,0.8182880282402039,-0.009646768681704998,-1.2079628705978394,0.20911945402622223
1686129125292550700,1.299550537109375,-0.08862099796533585,-0.06321199983358383,0.564382016658783,0.8183040022850037,-0.00963775347918272,-1.2079094648361206,0.20910492539405823
1686129125302393900,1.309393798828125,-0.08861400187015533,-0.06321100145578384,0.5643669962882996,0.8183159828186035,-0.00966622680425644,-1.2078752517700195,0.2090662717819214
1686129125312237000,1.319237060546875,-0.08862199634313583,-0.06320299953222275,0.5643579959869385,0.8183209896087646,-0.009609588421881199,-1.2078485488891602,0.20912259817123413
1686129125322080000,1.329080078125,-0.08863099664449692,-0.06318199634552002,0.5643519759178162,0.818327009677887,-0.009488818235695362,-1.2078328132629395,0.20922744274139404
1686129125331923200,1.338923095703125,-0.08863700181245804,-0.06317999958992004,0.5643659830093384,0.8183159828186035,-0.009450427256524563,-1.2078633308410645,0.20927022397518158
1686129125341766400,1.348766357421875,-0.08864499628543854,-0.06317000091075897,0.5643759965896606,0.818310022354126,-0.009372345171868801,-1.2078883647918701,0.20934587717056274
1686129125351609600,1.358609619140625,-0.0886479988694191,-0.0631600022315979,0.5643759965896606,0.818310022354126,-0.009316622279584408,-1.207884430885315,0.20939111709594727
1686129125361452500,1.36845263671875,-0.08864499628543854,-0.06316699832677841,0.5643829703330994,0.8183040022850037,-0.00935326423496008,-1.2078999280929565,0.2093590348958969
1686129125371295700,1.378295654296875,-0.08862999826669693,-0.06317400187253952,0.5643669962882996,0.8183169960975647,-0.009444929659366608,-1.2078657150268555,0.2092573046684265
1686129125381139000,1.388138916015625,-0.08861099928617477,-0.06318099796772003,0.5643389821052551,0.8183370232582092,-0.009557018056511879,-1.2077970504760742,0.2091285139322281
1686129125390982100,1.397982177734375,-0.08860699832439423,-0.06319499760866165,0.5643460154533386,0.8183320164680481,-0.009629512205719948,-1.2078191041946411,0.20907045900821686
1686129125400825300,1.407825439453125,-0.08861300349235535,-0.06320499628782272,0.5643460154533386,0.8183299899101257,-0.009655872359871864,-1.2078197002410889,0.209066703915596
1686129125410668300,1.417668212890625,-0.0886169970035553,-0.06319999694824219,0.5643439888954163,0.8183320164680481,-0.009621700271964073,-1.2078157663345337,0.20910011231899261
1686129125420511500,1.427511474609375,-0.08862800151109695,-0.06319700181484222,0.5643370151519775,0.818336009979248,-0.009577379561960697,-1.207798719406128,0.20915649831295013
1686129125430354700,1.437354736328125,-0.08863099664449692,-0.06319999694824219,0.5643460154533386,0.8183289766311646,-0.009575220756232738,-1.2078202962875366,0.20916664600372314
1686129125440198000,1.447197998046875,-0.08862899988889694,-0.06319999694824219,0.5643470287322998,0.8183280229568481,-0.009580779820680618,-1.2078213691711426,0.20915772020816803
1686129125450041000,1.457041015625,-0.08861599862575531,-0.06319800019264221,0.5643330216407776,0.818340003490448,-0.009623303078114986,-1.2077893018722534,0.20909483730793
1686129125459884300,1.46688427734375,-0.08859799802303314,-0.06319399923086166,0.5643420219421387,0.818336009979248,-0.009656685404479504,-1.2078098058700562,0.2090291976928711
1686129125469727500,1.4767275390625,-0.0885860025882721,-0.06319800019264221,0.5643450021743774,0.8183349967002869,-0.009711620397865772,-1.207817792892456,0.2089625746011734
1686129125479570400,1.4865703125,-0.08859200030565262,-0.06319999694824219,0.5643470287322998,0.8183320164680481,-0.009699818678200245,-1.207821011543274,0.20898517966270447
1686129125489413600,1.49641357421875,-0.08860000222921371,-0.06319600343704224,0.5643460154533386,0.8183330297470093,-0.0096567552536726,-1.2078202962875366,0.20903486013412476
1686129125499256800,1.5062568359375,-0.08860199898481369,-0.06318400055170059,0.5643370151519775,0.8183389902114868,-0.009601063095033169,-1.2077925205230713,0.20907576382160187
1686129125509100000,1.51610009765625,-0.08859899640083313,-0.06318700313568115,0.5643380284309387,0.8183389902114868,-0.009624017402529716,-1.2077975273132324,0.20905324816703796
1686129125518943000,1.52594287109375,-0.0885860025882721,-0.06319300085306168,0.5643399953842163,0.8183389902114868,-0.009692140854895115,-1.2078049182891846,0.20897521078586578
1686129125528786200,1.5357861328125,-0.0885699987411499,-0.0631989985704422,0.5643330216407776,0.8183450102806091,-0.009775887243449688,-1.2077893018722534,0.20887728035449982
1686129125538629400,1.54562939453125,-0.0885699987411499,-0.06320799887180328,0.5643450021743774,0.818336009979248,-0.009808989241719246,-1.2078205347061157,0.2088565230369568
1686129125548472600,1.55547265625,-0.08856599777936935,-0.06321799755096436,0.5643429756164551,0.818336009979248,-0.009868776425719261,-1.2078145742416382,0.20880457758903503
1686129125558315800,1.565315673828125,-0.08857200294733047,-0.06321299821138382,0.5643569827079773,0.818327009677887,-0.009817282669246197,-1.2078502178192139,0.20885762572288513
1686129125568159000,1.575158935546875,-0.08859000355005264,-0.06320299953222275,0.5643749833106995,0.8183130025863647,-0.009701038710772991,-1.2078900337219238,0.20898425579071045
1686129125578002200,1.585002197265625,-0.08859699964523315,-0.0631989985704422,0.5643680095672607,0.8183169960975647,-0.009664800018072128,-1.2078710794448853,0.20902487635612488
1686129125587845400,1.594845458984375,-0.0885939970612526,-0.06320600211620331,0.564365029335022,0.8183199763298035,-0.009709049947559834,-1.2078694105148315,0.2089875042438507
1686129125597688300,1.604688232421875,-0.0885929986834526,-0.06320499628782272,0.5643600225448608,0.818323016166687,-0.009710833430290222,-1.2078551054000854,0.20898255705833435
1686129125607531500,1.614531494140625,-0.088578000664711,-0.06320799887180328,0.5643619894981384,0.818323016166687,-0.009771518409252167,-1.2078602313995361,0.20890437066555023
1686129125617374700,1.624374755859375,-0.08855800330638885,-0.06322400271892548,0.5643730163574219,0.8183169960975647,-0.009902037680149078,-1.207892894744873,0.20876803994178772
1686129125627218000,1.634218017578125,-0.08855199813842773,-0.06322699785232544,0.5643720030784607,0.8183180093765259,-0.00993576180189848,-1.2078906297683716,0.20872987806797028
1686129125637060900,1.644060791015625,-0.08855000138282776,-0.06322000175714493,0.5643659830093384,0.818323016166687,-0.009914220310747623,-1.2078747749328613,0.20873886346817017
1686129125646904000,1.653904052734375,-0.08855199813842773,-0.06321399658918381,0.5643810033798218,0.8183119893074036,-0.009869664907455444,-1.2079064846038818,0.20877613127231598
1686129125656747300,1.663747314453125,-0.08854500204324722,-0.06321500241756439,0.5643829703330994,0.8183119893074036,-0.009895695373415947,-1.2079136371612549,0.2087419331073761
1686129125666590500,1.673590576171875,-0.08854799717664719,-0.06321000307798386,0.5643749833106995,0.8183180093765259,-0.009868713095784187,-1.2078945636749268,0.20876678824424744
1686129125676433400,1.683433349609375,-0.08855000138282776,-0.06322500109672546,0.5644009709358215,0.8182979822158813,-0.009913125075399876,-1.2079588174819946,0.20874503254890442
1686129125686276600,1.693276611328125,-0.08856000006198883,-0.06322900205850601,0.5644059777259827,0.8182929754257202,-0.009895856492221355,-1.2079715728759766,0.2087821215391159
1686129125696119800,1.703119873046875,-0.08856400102376938,-0.06322900205850601,0.5644149780273438,0.8182870149612427,-0.009877067990601063,-1.2079956531524658,0.2088068276643753
1686129125705963000,1.712962890625,-0.08857200294733047,-0.06322400271892548,0.5644109845161438,0.8182889819145203,-0.009830976836383343,-1.2079838514328003,0.20885725319385529
1686129125715806200,1.72280615234375,-0.08858100324869156,-0.06322599947452545,0.5644140243530273,0.8182849884033203,-0.009808824397623539,-1.2079894542694092,0.2088945060968399
1686129125725649400,1.7326494140625,-0.08859000355005264,-0.06322100013494492,0.564408004283905,0.8182889819145203,-0.009761160239577293,-1.2079750299453735,0.20894862711429596
1686129125735492600,1.74249267578125,-0.0885860025882721,-0.0632219985127449,0.564395010471344,0.8182989954948425,-0.009787753224372864,-1.2079459428787231,0.20891889929771423
1686129125745335600,1.75233544921875,-0.08857399970293045,-0.06323499977588654,0.564395010471344,0.8182989954948425,-0.009885931387543678,-1.2079483270645142,0.2088218480348587
1686129125755178800,1.7621787109375,-0.08854600042104721,-0.0632459968328476,0.5643889904022217,0.8183050155639648,-0.01003052107989788,-1.2079349756240845,0.20865261554718018
1686129125765022000,1.77202197265625,-0.08853200078010559,-0.0632459968328476,0.5643979907035828,0.8183010220527649,-0.010069718584418297,-1.2079588174819946,0.20859335362911224
1686129125774865200,1.781865234375,-0.0885230004787445,-0.06323900073766708,0.5643810033798218,0.8183140158653259,-0.010078045539557934,-1.207915186882019,0.20856252312660217
1686129125784708400,1.791708251953125,-0.08852999657392502,-0.06323499977588654,0.564395010471344,0.8183040022850037,-0.010027657262980938,-1.2079484462738037,0.208616703748703
1686129125794551600,1.801551513671875,-0.08854199945926666,-0.06323300302028656,0.5643879771232605,0.8183069825172424,-0.009984396398067474,-1.2079287767410278,0.2086741328239441
1686129125804394800,1.811394775390625,-0.08854799717664719,-0.06322299689054489,0.5643870234489441,0.8183079957962036,-0.009919912554323673,-1.207924723625183,0.20873314142227173
1686129125814237700,1.82123779296875,-0.08856900036334991,-0.063230000436306,0.5643759965896606,0.8183130025863647,-0.009892046451568604,-1.2079007625579834,0.20880217850208282
1686129125824081200,1.8310810546875,-0.08857499808073044,-0.06323900073766708,0.5643770098686218,0.8183109760284424,-0.009913370944559574,-1.207905650138855,0.2088024765253067
1686129125833924400,1.84092431640625,-0.08856099843978882,-0.06323499977588654,0.5643600225448608,0.8183240294456482,-0.009951452724635601,-1.2078617811203003,0.20873881876468658
1686129125843767300,1.850767333984375,-0.08855199813842773,-0.06325100362300873,0.5643669962882996,0.8183190226554871,-0.010049154981970787,-1.2078827619552612,0.20865090191364288
