time,seconds_elapsed,z,y,x
1686129124554315000,0.56131494140625,3.403050184249878,9.190950393676758,0.031050002202391624
1686129124564158200,0.571158203125,3.481950283050537,9.163949966430664,-0.0019500000635161996
1686129124574001400,0.58100146484375,3.5029501914978027,9.163949966430664,-0.012000000104308128
1686129124583844400,0.59084423828125,3.520050048828125,9.109050750732422,-0.016050001606345177
1686129124593687600,0.6006875,3.570000171661377,9.12405014038086,-0.016050001606345177
1686129124603530800,0.61053076171875,3.553950071334839,9.12405014038086,0.013950000517070293
1686129124613374000,0.6203740234375,3.582000255584717,9.142950057983398,0.010950000956654549
1686129124623217000,0.630216796875,3.5149502754211426,9.157050132751465,0.046950001269578934
1686129124633060000,0.64006005859375,3.4459502696990967,9.16200065612793,0.034950003027915955
1686129124642903300,0.6499033203125,3.463050127029419,9.178950309753418,0.016050001606345177
1686129124652746500,0.65974658203125,3.5179500579833984,9.154950141906738,0.013950000517070293
1686129124662589700,0.669589599609375,3.511050224304199,9.129000663757324,-0.021000001579523087
1686129124672432600,0.6794326171875,3.5179500579833984,9.15000057220459,-0.025950001552700996
1686129124682275800,0.68927587890625,3.5149502754211426,9.1360502243042,-0.025950001552700996
1686129124692118800,0.699118896484375,3.5220000743865967,9.157050132751465,-0.013950000517070293
1686129124701962000,0.7089619140625,3.5220000743865967,9.172050476074219,-0.0019500000635161996
1686129124711805200,0.71880517578125,3.4770002365112305,9.172050476074219,0.028050001710653305
1686129124721648400,0.7286484375,3.472050189971924,9.19800090789795,0.032999999821186066
1686129124731491300,0.7384912109375,3.460050106048584,9.154950141906738,0.037950001657009125
1686129124741334500,0.74833447265625,3.520050048828125,9.142950057983398,0.046950001269578934
1686129124751177700,0.758177734375,3.5460002422332764,9.142950057983398,0.034950003027915955
1686129124761021000,0.76802099609375,3.538950204849243,9.142950057983398,0
1686129124770863900,0.77786376953125,3.5340001583099365,9.13800048828125,-0.012000000104308128
1686129124780707000,0.78770703125,3.541950225830078,9.1360502243042,-0.05700000375509262
1686129124790550300,0.79755029296875,3.4990501403808594,9.148050308227539,-0.05205000191926956
1686129124800393500,0.8073935546875,3.5080502033233643,9.12600040435791,-0.032999999821186066
1686129124810236700,0.817236572265625,3.481950283050537,9.187950134277344,-0.016050001606345177
1686129124820079600,0.82707958984375,3.493950128555298,9.16200065612793,0.009000000543892384
1686129124829922800,0.8369228515625,3.4870500564575195,9.169050216674805,0.037950001657009125
1686129124839765800,0.846765869140625,3.493950128555298,9.15195083618164,0.05895000323653221
1686129124849609000,0.85660888671875,3.4840502738952637,9.187950134277344,0.034950003027915955
1686129124859452200,0.8664521484375,3.4990501403808594,9.15195083618164,0.025950001552700996
1686129124869295400,0.87629541015625,3.490950107574463,9.13800048828125,-0.028050001710653305
1686129124879138300,0.88613818359375,3.5269501209259033,9.13800048828125,-0.04005000367760658
1686129124888981500,0.8959814453125,3.550950050354004,9.121050834655762,-0.032999999821186066
1686129124898824700,0.90582470703125,3.5250000953674316,9.10004997253418,-0.022950001060962677
1686129124908668000,0.91566796875,3.5149502754211426,9.130949974060059,0.013950000517070293
1686129124918511000,0.925510986328125,3.5340001583099365,9.129000663757324,0.037950001657009125
1686129124928354000,0.93535400390625,3.511050224304199,9.166950225830078,0.06195000186562538
1686129124938197200,0.945197265625,3.489000082015991,9.154950141906738,0.034950003027915955
1686129124948040200,0.955040283203125,3.4549500942230225,9.178950309753418,0.019050000235438347
1686129124957883400,0.96488330078125,3.490950107574463,9.181050300598145,-0.013950000517070293
1686129124967726600,0.9747265625,3.5269501209259033,9.17400074005127,-0.06195000186562538
1686129124977569800,0.98456982421875,3.493950128555298,9.163949966430664,-0.031050002202391624
1686129124987413000,0.9944130859375,3.489000082015991,9.163949966430664,-0.022950001060962677
1686129124997256000,1.004255859375,3.493950128555298,9.154950141906738,0.022950001060962677
1686129125007099100,1.01409912109375,3.520050048828125,9.148050308227539,0.021000001579523087
1686129125016942300,1.0239423828125,3.4990501403808594,9.13800048828125,0.04005000367760658
1686129125026785500,1.03378564453125,3.501000165939331,9.130949974060059,-0.0019500000635161996
1686129125036628500,1.04362841796875,3.553950071334839,9.142950057983398,0
1686129125046471700,1.0534716796875,3.5299501419067383,9.12600040435791,-0.032999999821186066
1686129125056315000,1.06331494140625,3.541950225830078,9.142950057983398,-0.031050002202391624
1686129125066158000,1.073157958984375,3.4990501403808594,9.15195083618164,-0.009000000543892384
1686129125076001300,1.083001220703125,3.5029501914978027,9.154950141906738,0.022950001060962677
1686129125085844500,1.092844482421875,3.4699501991271973,9.17400074005127,-0.0070500001311302185
1686129125095687700,1.102687744140625,3.478950262069702,9.166950225830078,0.025950001552700996
1686129125105530600,1.112530517578125,3.4770002365112305,9.169050216674805,0.031050002202391624
1686129125115373800,1.122373779296875,3.4840502738952637,9.157050132751465,0
1686129125125217000,1.132217041015625,3.5250000953674316,9.15000057220459,0.0019500000635161996
1686129125135060000,1.14206005859375,3.5269501209259033,9.121050834655762,0.009000000543892384
1686129125144903200,1.151903076171875,3.550950050354004,9.129000663757324,0.004050000105053186
1686129125154746400,1.161746337890625,3.538950204849243,9.11400032043457,0.034950003027915955
1686129125164589600,1.171589599609375,3.5269501209259033,9.1360502243042,0.04500000178813934
1686129125174432800,1.181432861328125,3.520050048828125,9.130949974060059,0.037950001657009125
1686129125184276000,1.19127587890625,3.501000165939331,9.169050216674805,0
1686129125194119000,1.201118896484375,3.475050210952759,9.157050132751465,-0.019050000235438347
1686129125203962000,1.210962158203125,3.493950128555298,9.17400074005127,-0.05895000323653221
1686129125213805300,1.220805419921875,3.478950262069702,9.129000663757324,-0.046950001269578934
1686129125223648500,1.2306484375,3.5250000953674316,9.15000057220459,-0.05205000191926956
1686129125233491700,1.24049169921875,3.513000249862671,9.17400074005127,-0.034950003027915955
1686129125243334700,1.250334716796875,3.451050281524658,9.172050476074219,0.004050000105053186
1686129125253177900,1.260177734375,3.4549500942230225,9.154950141906738,0.010950000956654549
1686129125263021000,1.27002099609375,3.5340001583099365,9.17400074005127,0.032999999821186066
1686129125272864300,1.2798642578125,3.5149502754211426,9.15000057220459,0.046950001269578934
1686129125282707500,1.28970751953125,3.5179500579833984,9.160050392150879,0.04005000367760658
1686129125292550700,1.299550537109375,3.5269501209259033,9.097050666809082,0.06195000186562538
1686129125302393900,1.309393798828125,3.5749502182006836,9.148050308227539,0.022950001060962677
1686129125312237000,1.319237060546875,3.5490002632141113,9.157050132751465,0.0070500001311302185
1686129125322080000,1.329080078125,3.493950128555298,9.1360502243042,0.0070500001311302185
1686129125331923200,1.338923095703125,3.5059502124786377,9.148050308227539,-0.019050000235438347
1686129125341766400,1.348766357421875,3.532050132751465,9.166950225830078,-0.037950001657009125
1686129125351609600,1.358609619140625,3.475050210952759,9.16200065612793,-0.0499500036239624
1686129125361452500,1.36845263671875,3.493950128555298,9.18600082397461,-0.04500000178813934
1686129125371295700,1.378295654296875,3.4990501403808594,9.15000057220459,-0.037950001657009125
1686129125381139000,1.388138916015625,3.490950107574463,9.15195083618164,0.0070500001311302185
1686129125390982100,1.397982177734375,3.5080502033233643,9.163949966430664,0.013950000517070293
1686129125400825300,1.407825439453125,3.4960501194000244,9.133049964904785,0.031050002202391624
1686129125410668300,1.417668212890625,3.511050224304199,9.178950309753418,0.032999999821186066
1686129125420511500,1.427511474609375,3.493950128555298,9.16200065612793,-0.021000001579523087
1686129125430354700,1.437354736328125,3.4990501403808594,9.130949974060059,-0.021000001579523087
1686129125440198000,1.447197998046875,3.513000249862671,9.15195083618164,-0.013950000517070293
1686129125450041000,1.457041015625,3.5179500579833984,9.142950057983398,0.028050001710653305
1686129125459884300,1.46688427734375,3.4960501194000244,9.178950309753418,0.013950000517070293
1686129125469727500,1.4767275390625,3.451050281524658,9.17400074005127,0.021000001579523087
1686129125479570400,1.4865703125,3.489000082015991,9.15000057220459,0.009000000543892384
1686129125489413600,1.49641357421875,3.5059502124786377,9.157050132751465,0.013950000517070293
1686129125499256800,1.5062568359375,3.511050224304199,9.1360502243042,0
1686129125509100000,1.51610009765625,3.561000108718872,9.11205005645752,-0.0019500000635161996
1686129125518943000,1.52594287109375,3.5340001583099365,9.11205005645752,0.004050000105053186
1686129125528786200,1.5357861328125,3.553950071334839,9.12405014038086,-0.0070500001311302185
1686129125538629400,1.54562939453125,3.5370001792907715,9.1399507522583,0.025950001552700996
1686129125548472600,1.55547265625,3.4770002365112305,9.160050392150879,0.022950001060962677
1686129125558315800,1.565315673828125,3.4669501781463623,9.181050300598145,0.025950001552700996
1686129125568159000,1.575158935546875,3.460050106048584,9.178950309753418,-0.013950000517070293
1686129125578002200,1.585002197265625,3.4669501781463623,9.148050308227539,-0.019050000235438347
1686129125587845400,1.594845458984375,3.4960501194000244,9.154950141906738,-0.022950001060962677
1686129125597688300,1.604688232421875,3.513000249862671,9.16200065612793,-0.04305000230669975
1686129125607531500,1.614531494140625,3.513000249862671,9.142950057983398,-0.0070500001311302185
1686129125617374700,1.624374755859375,3.5149502754211426,9.148050308227539,0.019050000235438347
1686129125627218000,1.634218017578125,3.5179500579833984,9.145050048828125,0.010950000956654549
1686129125637060900,1.644060791015625,3.5460002422332764,9.16200065612793,0.028050001710653305
1686129125646904000,1.653904052734375,3.520050048828125,9.15195083618164,0.019050000235438347
1686129125656747300,1.663747314453125,3.490950107574463,9.145050048828125,0.019050000235438347
1686129125666590500,1.673590576171875,3.4990501403808594,9.13800048828125,0.037950001657009125
1686129125676433400,1.683433349609375,3.5059502124786377,9.16200065612793,0.034950003027915955
1686129125686276600,1.693276611328125,3.5059502124786377,9.148050308227539,-0.004050000105053186
1686129125696119800,1.703119873046875,3.4840502738952637,9.145050048828125,-0.009000000543892384
1686129125705963000,1.712962890625,3.4650001525878906,9.172050476074219,-0.009000000543892384
1686129125715806200,1.72280615234375,3.4770002365112305,9.181050300598145,-0.025950001552700996
1686129125725649400,1.7326494140625,3.493950128555298,9.133049964904785,-0.04005000367760658
1686129125735492600,1.74249267578125,3.511050224304199,9.1399507522583,-0.031050002202391624
1686129125745335600,1.75233544921875,3.4699501991271973,9.1360502243042,-0.019050000235438347
1686129125755178800,1.7621787109375,3.5149502754211426,9.145050048828125,0.021000001579523087
1686129125765022000,1.77202197265625,3.550950050354004,9.148050308227539,0.046950001269578934
1686129125774865200,1.781865234375,3.5080502033233643,9.157050132751465,0.019050000235438347
1686129125784708400,1.791708251953125,3.520050048828125,9.169050216674805,0.034950003027915955
1686129125794551600,1.801551513671875,3.489000082015991,9.1360502243042,0.0070500001311302185
1686129125804394800,1.811394775390625,3.513000249862671,9.163949966430664,-0.016050001606345177
1686129125814237700,1.82123779296875,3.5029501914978027,9.157050132751465,-0.0019500000635161996
1686129125824081200,1.8310810546875,3.532050132751465,9.17400074005127,0.031050002202391624
1686129125833924000,1.840924072265625,3.6180002689361572,9.181050300598145,-0.04005000367760658
1686129125843767300,1.850767333984375,3.582000255584717,9.117000579833984,-0.021000001579523087
1686129125853610500,1.860610595703125,3.4579501152038574,9.15195083618164,0.04305000230669975
1686129125863453700,1.87045361328125,3.4990501403808594,9.15195083618164,0.032999999821186066
1686129125873297000,1.880296875,3.489000082015991,9.13800048828125,0.004050000105053186
1686129125883140000,1.89014013671875,3.493950128555298,9.142950057983398,0.016050001606345177
1686129125892983300,1.8999833984375,3.5250000953674316,9.1399507522583,0
1686129125902826500,1.909826416015625,3.5179500579833984,9.154950141906738,-0.013950000517070293
1686129125912669400,1.91966943359375,3.5080502033233643,9.142950057983398,0.009000000543892384
1686129125922513000,1.929512939453125,3.5029501914978027,9.142950057983398,0.004050000105053186
1686129125932356000,1.939356201171875,3.5340001583099365,9.15195083618164,-0.004050000105053186
1686129125942199000,1.949198974609375,3.4960501194000244,9.163949966430664,0.009000000543892384
1686129125952042200,1.959042236328125,3.475050210952759,9.17400074005127,-0.0070500001311302185
1686129125961885400,1.968885498046875,3.4650001525878906,9.160050392150879,-0.046950001269578934
1686129125971728600,1.978728759765625,3.490950107574463,9.15195083618164,-0.0019500000635161996
1686129125981571800,1.98857177734375,3.501000165939331,9.148050308227539,-0.012000000104308128
1686129125991415000,1.9984150390625,3.513000249862671,9.157050132751465,0
1686129126001258200,2.00825830078125,3.5269501209259033,9.1360502243042,-0.0019500000635161996
1686129126011101400,2.018101318359375,3.570000171661377,9.133049964904785,0.0070500001311302185
1686129126020944600,2.027944580078125,3.5629501342773438,9.1360502243042,-0.012000000104308128
1686129126030787800,2.037787841796875,3.513000249862671,9.166950225830078,-0.013950000517070293
1686129126040630800,2.047630859375,3.475050210952759,9.172050476074219,-0.016050001606345177
1686129126050474000,2.057473876953125,3.460050106048584,9.18600082397461,0.010950000956654549
1686129126060317200,2.067317138671875,3.4650001525878906,9.169050216674805,0.019050000235438347
1686129126070160400,2.077160400390625,3.478950262069702,9.169050216674805,0.031050002202391624
1686129126080003600,2.087003662109375,3.5080502033233643,9.163949966430664,0.04500000178813934
1686129126089846800,2.0968466796875,3.5269501209259033,9.12405014038086,0.04005000367760658
1686129126099690000,2.10668994140625,3.558000087738037,9.148050308227539,0.025950001552700996
1686129126109533000,2.116532958984375,3.5250000953674316,9.070950508117676,-0.021000001579523087
1686129126119376400,2.12637646484375,3.5749502182006836,9.154950141906738,-0.004050000105053186
1686129126129219600,2.136219482421875,3.5370001792907715,9.1399507522583,-0.0019500000635161996
1686129126139062500,2.1460625,3.532050132751465,9.12600040435791,0.004050000105053186
1686129126148905700,2.15590576171875,3.5370001792907715,9.17400074005127,-0.025950001552700996
1686129126158749000,2.1657490234375,3.463050127029419,9.163949966430664,0.013950000517070293
1686129126168592100,2.175592041015625,3.433950185775757,9.16200065612793,-0.016050001606345177
1686129126178435000,2.18543505859375,3.5059502124786377,9.18600082397461,0
1686129126188278500,2.195278564453125,3.475050210952759,9.13800048828125,0.004050000105053186
1686129126198121700,2.205121826171875,3.501000165939331,9.175950050354004,-0.025950001552700996
1686129126207965000,2.21496484375,3.501000165939331,9.13800048828125,-0.012000000104308128
1686129126217808000,2.224807861328125,3.5220000743865967,9.12405014038086,-0.028050001710653305
1686129126227651000,2.234651123046875,3.5440502166748047,9.169050216674805,0.010950000956654549
1686129126237494300,2.244494384765625,3.5149502754211426,9.142950057983398,0.06705000251531601
1686129126247337500,2.25433740234375,3.489000082015991,9.1399507522583,0.05895000323653221
1686129126257180700,2.2641806640625,3.5149502754211426,9.1399507522583,0.05505000427365303
1686129126267024000,2.27402392578125,3.490950107574463,9.148050308227539,0.032999999821186066
1686129126276867000,2.2838671875,3.5250000953674316,9.142950057983398,-0.009000000543892384
1686129126286710300,2.293710205078125,3.501000165939331,9.142950057983398,-0.04500000178813934
1686129126296553200,2.30355322265625,3.5250000953674316,9.17400074005127,-0.05895000323653221
1686129126306396700,2.313396728515625,3.5149502754211426,9.163949966430664,-0.04005000367760658
1686129126316240000,2.323239990234375,3.5080502033233643,9.129000663757324,-0.034950003027915955
1686129126326082800,2.333082763671875,3.5269501209259033,9.175950050354004,0.0019500000635161996
1686129126335926000,2.342926025390625,3.4669501781463623,9.166950225830078,0.016050001606345177
1686129126345769200,2.352769287109375,3.4459502696990967,9.187950134277344,0.06195000186562538
1686129126355612400,2.3626123046875,3.4650001525878906,9.190950393676758,0.06705000251531601
1686129126365455600,2.37245556640625,3.4990501403808594,9.1360502243042,0.0499500036239624
1686129126375298800,2.382298828125,3.532050132751465,9.13800048828125,0.04305000230669975
1686129126385142000,2.39214208984375,3.570000171661377,9.130949974060059,-0.016050001606345177
1686129126394985200,2.401985107421875,3.5299501419067383,9.11205005645752,-0.04005000367760658
1686129126404828400,2.411828369140625,3.5460002422332764,9.142950057983398,-0.04305000230669975
1686129126414671600,2.421671630859375,3.5059502124786377,9.12600040435791,-0.037950001657009125
1686129126424514800,2.431514892578125,3.513000249862671,9.16200065612793,-0.031050002202391624
1686129126434358000,2.44135791015625,3.5029501914978027,9.166950225830078,-0.037950001657009125
1686129126444201200,2.451201171875,3.4650001525878906,9.178950309753418,-0.0019500000635161996
1686129126454044200,2.461044189453125,3.4360501766204834,9.178950309753418,0.013950000517070293
1686129126463887400,2.470887451171875,3.4390501976013184,9.187950134277344,0.06405000388622284
1686129126473730600,2.48073046875,3.4459502696990967,9.181050300598145,0.09000000357627869
1686129126483573800,2.49057373046875,3.5080502033233643,9.166950225830078,0.14100000262260437
1686129126493417200,2.500417236328125,3.489000082015991,9.061050415039062,0.14595000445842743
1686129126503260200,2.51026025390625,3.6160502433776855,9.1399507522583,0.05700000375509262
1686129126513103400,2.520103271484375,3.5850002765655518,9.082950592041016,0.019050000235438347
1686129126522946600,2.529946533203125,3.5779502391815186,9.105000495910645,-0.04005000367760658
1686129126532789800,2.539789794921875,3.558000087738037,9.160050392150879,-0.07395000010728836
1686129126542633000,2.549633056640625,3.4770002365112305,9.160050392150879,-0.09795000404119492
1686129126552476200,2.55947607421875,3.4669501781463623,9.184050559997559,-0.08595000207424164
1686129126562319400,2.5693193359375,3.4360501766204834,9.184050559997559,-0.05205000191926956
1686129126572162600,2.57916259765625,3.430950164794922,9.199950218200684,-0.09105000644922256
1686129126582005800,2.589005859375,3.481950283050537,9.181050300598145,-0.0690000057220459
1686129126591849000,2.598848876953125,3.489000082015991,9.169050216674805,-0.04305000230669975
1686129126601692200,2.608692138671875,3.5179500579833984,9.15195083618164,0.028050001710653305
1686129126611535400,2.618535400390625,3.541950225830078,9.1399507522583,0.046950001269578934
1686129126621378600,2.628378662109375,3.501000165939331,9.11400032043457,0.08595000207424164
1686129126631221800,2.6382216796875,3.5149502754211426,9.15000057220459,0.12600000202655792
1686129126641065000,2.64806494140625,3.5490002632141113,9.133049964904785,0.13095000386238098
1686129126650908200,2.657908203125,3.520050048828125,9.13800048828125,0.08100000023841858
1686129126660751400,2.66775146484375,3.5440502166748047,9.148050308227539,0.037950001657009125
1686129126670594600,2.677594482421875,3.541950225830078,9.12600040435791,0
1686129126680437800,2.687437744140625,3.5179500579833984,9.157050132751465,-0.04005000367760658
1686129126690281000,2.697281005859375,3.493950128555298,9.1360502243042,-0.05505000427365303
1686129126700124000,2.7071240234375,3.4870500564575195,9.13800048828125,-0.08595000207424164
1686129126709967400,2.71696728515625,3.489000082015991,9.09000015258789,-0.08100000023841858
1686129126719810600,2.726810546875,3.550950050354004,9.282000541687012,-0.05895000323653221
1686129126729653500,2.736653564453125,3.373950242996216,9.088050842285156,-0.0070500001311302185
1686129126739496700,2.74649658203125,3.4099502563476562,9.085050582885742,0.0019500000635161996
1686129126749340000,2.75633984375,3.727950096130371,9.379950523376465,0.05700000375509262
1686129126759183400,2.766183349609375,3.4099502563476562,9.046950340270996,0.11700000613927841
1686129126769026600,2.776026611328125,3.5220000743865967,9.17400074005127,0.031050002202391624
1686129126778869800,2.785869873046875,3.4990501403808594,9.13800048828125,0.08295000344514847
1686129126788713000,2.795712890625,3.5490002632141113,9.073050498962402,-0.013950000517070293
1686129126798556000,2.805555908203125,3.6610500812530518,9.231000900268555,0.021000001579523087
1686129126808399000,2.815399169921875,3.592050075531006,9.094950675964355,-0.028050001710653305
1686129126818242300,2.8252421875,3.5680501461029053,9.13800048828125,-0.07605000585317612
1686129126828085500,2.83508544921875,3.5059502124786377,9.220050811767578,-0.022950001060962677
1686129126837928700,2.8449287109375,3.453000068664551,9.1399507522583,-0.032999999821186066
1686129126847772000,2.85477197265625,3.4770002365112305,9.210000038146973,-0.037950001657009125
1686129126857615000,2.864614990234375,3.460050106048584,9.211950302124023,0.0019500000635161996
1686129126867458300,2.874458251953125,3.4650001525878906,9.129000663757324,0.021000001579523087
1686129126877301500,2.884301513671875,3.553950071334839,9.178950309753418,0.013950000517070293
1686129126887144700,2.894144775390625,3.5269501209259033,9.106950759887695,0.022950001060962677
1686129126896988000,2.90398779296875,3.553950071334839,9.1360502243042,0.04005000367760658
1686129126906831000,2.9138310546875,3.550950050354004,9.142950057983398,0.0690000057220459
1686129126916674300,2.92367431640625,3.541950225830078,9.118950843811035,0.034950003027915955
1686129126926517500,2.933517578125,3.5440502166748047,9.172050476074219,0.04005000367760658
1686129126936360700,2.943360595703125,3.493950128555298,9.15195083618164,0.046950001269578934
1686129126946204000,2.953203857421875,3.5059502124786377,9.145050048828125,0
1686129126956047000,2.963047119140625,3.5340001583099365,9.178950309753418,-0.04005000367760658
1686129126965890300,2.972890380859375,3.5340001583099365,9.154950141906738,-0.05895000323653221
1686129126975733500,2.9827333984375,3.489000082015991,9.154950141906738,-0.0690000057220459
1686129126985576700,2.99257666015625,3.490950107574463,9.154950141906738,-0.031050002202391624
1686129126995420200,3.002420166015625,3.472050189971924,9.15000057220459,-0.032999999821186066
1686129127005263400,3.012263427734375,3.513000249862671,9.163949966430664,0.016050001606345177
1686129127015106600,3.0221064453125,3.4870500564575195,9.154950141906738,0.04305000230669975
1686129127024949800,3.03194970703125,3.489000082015991,9.148050308227539,0.04500000178813934
1686129127034793000,3.04179296875,3.5269501209259033,9.145050048828125,0.06405000388622284
1686129127044636200,3.05163623046875,3.5179500579833984,9.148050308227539,0.04005000367760658
1686129127054479400,3.061479248046875,3.541950225830078,9.12600040435791,0.022950001060962677
1686129127064322600,3.071322509765625,3.538950204849243,9.12600040435791,-0.0019500000635161996
1686129127074165800,3.081165771484375,3.5659501552581787,9.11400032043457,-0.028050001710653305
1686129127084009000,3.091009033203125,3.5460002422332764,9.157050132751465,-0.04005000367760658
1686129127093852200,3.10085205078125,3.5059502124786377,9.17400074005127,-0.013950000517070293
1686129127103695600,3.110695556640625,3.453000068664551,9.181050300598145,-0.022950001060962677
1686129127113538800,3.120538818359375,3.4770002365112305,9.175950050354004,0
1686129127123382000,3.130382080078125,3.490950107574463,9.190950393676758,0.021000001579523087
1686129127133225200,3.14022509765625,3.4579501152038574,9.178950309753418,0.025950001552700996
1686129127143068200,3.150068115234375,3.463050127029419,9.1399507522583,0.004050000105053186
1686129127152911400,3.159911376953125,3.538950204849243,9.148050308227539,0.031050002202391624
1686129127162754800,3.1697548828125,3.553950071334839,9.09000015258789,0.034950003027915955
1686129127172598000,3.179597900390625,3.5659501552581787,9.133049964904785,0
1686129127182441200,3.189441162109375,3.538950204849243,9.1360502243042,0.04005000367760658
1686129127192284400,3.199284423828125,3.541950225830078,9.133049964904785,0.016050001606345177
1686129127202127600,3.209127685546875,3.5149502754211426,9.172050476074219,0.013950000517070293
1686129127211970800,3.218970703125,3.5029501914978027,9.148050308227539,0.019050000235438347
1686129127221814000,3.22881396484375,3.501000165939331,9.142950057983398,0.0019500000635161996
1686129127231657200,3.2386572265625,3.5269501209259033,9.15195083618164,0.0070500001311302185
1686129127241500400,3.24850048828125,3.550950050354004,9.11205005645752,-0.028050001710653305
1686129127251344000,3.25834375,3.561000108718872,9.142950057983398,-0.021000001579523087
1686129127261187000,3.26818701171875,3.513000249862671,9.148050308227539,-0.013950000517070293
1686129127271030300,3.2780302734375,3.478950262069702,9.11400032043457,-0.028050001710653305
1686129127280873500,3.28787353515625,3.5250000953674316,9.17400074005127,0.004050000105053186
1686129127290716700,3.297716552734375,3.4990501403808594,9.160050392150879,-0.0019500000635161996
1686129127300560000,3.307559814453125,3.4770002365112305,9.160050392150879,0.010950000956654549
1686129127310403000,3.317403076171875,3.4770002365112305,9.17400074005127,0.022950001060962677
1686129127320246300,3.327246337890625,3.4840502738952637,9.160050392150879,0.010950000956654549
1686129127330089500,3.33708935546875,3.5220000743865967,9.172050476074219,0.016050001606345177
1686129127339933000,3.346932861328125,3.5299501419067383,9.142950057983398,0.016050001606345177
1686129127349776100,3.356776123046875,3.5179500579833984,9.15000057220459,0.025950001552700996
1686129127359619300,3.366619384765625,3.5299501419067383,9.12600040435791,0.021000001579523087
1686129127369462500,3.376462646484375,3.5440502166748047,9.157050132751465,0.010950000956654549
1686129127379305700,3.3863056640625,3.5460002422332764,9.133049964904785,0.034950003027915955
1686129127389149000,3.39614892578125,3.511050224304199,9.166950225830078,0.032999999821186066
1686129127398992100,3.4059921875,3.4770002365112305,9.15195083618164,0.019050000235438347
1686129127408835300,3.41583544921875,3.520050048828125,9.16200065612793,-0.004050000105053186
1686129127418678500,3.425678466796875,3.4840502738952637,9.172050476074219,-0.009000000543892384
1686129127428521700,3.435521728515625,3.4960501194000244,9.157050132751465,-0.04305000230669975
1686129127438365200,3.445365234375,3.490950107574463,9.148050308227539,-0.025950001552700996
